NOTA_CANDIDATO;NOTA_CORTE;MARGEM;CLASSIFICACAO;IDADE;QT_VAGAS_CONCORRENCIA;GRAU;TURNO;TIPO_MOD_CONCORRENCIA;TP_COTA;SEXO;OPCAO;MESMA_UF;EFETIVOU
528.48;640.57;-112.09000000000003;50;23;5;Bacharelado;Integral;L;PPI ;F;1;1;0
651.44;662.66;-11.219999999999914;3;21;1;Bacharelado;Noturno;L;D   ;F;1;1;1
556.89;795.7;-238.81000000000006;876;18;45;Bacharelado;Integral;A;AMPLA;F;2;0;0
601.56;634.3;-32.74000000000001;12;20;5;Bacharelado;Integral;L;D   ;F;1;0;0
642.04;681.73;-39.690000000000055;92;19;30;Bacharelado;Integral;A;AMPLA;F;2;1;0
581.18;558.68;22.5;10;18;14;Bacharelado;Matutino;A;AMPLA;M;2;1;0
496.26;724.41;-228.14999999999998;216;18;22;Bacharelado;Integral;A;AMPLA;F;1;1;0
795.0;792.6;2.3999999999999773;4;22;15;Bacharelado;Integral;A;AMPLA;M;1;0;1
602.14;546.09;56.049999999999955;3;42;17;Bacharelado;Integral;B;AMPLA;F;1;1;0
651.82;591.92;59.90000000000009;3;21;13;Bacharelado;Noturno;A;AMPLA;F;2;1;1
550.21;522.94;27.269999999999982;21;19;15;Bacharelado;Vespertino;A;AMPLA;F;1;1;0
674.96;687.07;-12.110000000000014;39;20;17;Bacharelado;Noturno;A;AMPLA;F;1;1;1
561.37;518.77;42.60000000000002;8;18;20;Bacharelado;Vespertino;A;AMPLA;F;2;0;0
556.05;550.67;5.3799999999999955;4;22;5;Bacharelado;Integral;L;PPI ;M;1;1;1
529.26;542.84;-13.580000000000041;12;43;8;Bacharelado;Noturno;L;PP  ;M;1;1;0
698.98;699.04;-0.05999999999994543;11;20;10;Bacharelado;Integral;A;AMPLA;F;1;1;1
639.8;615.65;24.149999999999977;12;19;22;Bacharelado;Noturno;A;AMPLA;F;1;1;1
541.5;535.46;6.039999999999964;5;19;6;Bacharelado;Noturno;L;PPI ;M;1;1;0
454.74;;;5;21;20;Licenciatura;Matutino;A;AMPLA;F;1;1;1
615.17;741.93;-126.75999999999999;77;18;20;Bacharelado;Integral;A;AMPLA;M;1;1;0
495.16;513.24;-18.079999999999984;29;22;23;Bacharelado;Matutino;A;AMPLA;M;1;1;0
495.97;444.67;51.30000000000001;8;19;20;Licenciatura;Noturno;A;AMPLA;F;2;0;0
612.79;612.79;0.0;25;36;25;Bacharelado;Matutino;A;AMPLA;M;2;1;1
539.36;539.36;0.0;7;19;7;Bacharelado;Integral;L;PPI ;F;1;1;0
445.62;;;12;21;27;Bacharelado;Integral;B;AMPLA;M;1;1;0
682.68;670.53;12.149999999999977;2;20;5;Bacharelado;Integral;L;PPI ;F;2;1;0
681.0;702.8;-21.799999999999955;12;20;5;Bacharelado;Noturno;L;D   ;F;1;1;1
579.9;638.03;-58.129999999999995;56;20;12;Bacharelado;Vespertino;B;AMPLA;M;1;1;0
534.49;;;3;19;5;Licenciatura;Noturno;A;AMPLA;F;1;1;0
697.47;669.74;27.730000000000018;6;19;15;Bacharelado;Matutino;B;AMPLA;M;2;1;1
705.68;684.89;20.789999999999964;2;20;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
731.18;728.58;2.599999999999909;2;18;6;Bacharelado;Integral;L;PP  ;M;1;1;1
609.63;638.03;-28.399999999999977;25;19;12;Bacharelado;Vespertino;B;AMPLA;F;2;1;0
698.92;643.76;55.15999999999997;1;19;6;Bacharelado;Integral;A;AMPLA;M;1;1;1
514.08;559.34;-45.25999999999999;7;19;3;Bacharelado;Matutino;L;D   ;F;1;0;0
517.84;644.3;-126.45999999999992;15;18;2;Bacharelado;Vespertino;L;D   ;F;1;0;0
450.9;481.67;-30.77000000000004;30;43;25;Licenciatura;Noturno;A;AMPLA;F;1;1;0
650.68;644.96;5.719999999999914;11;22;15;Bacharelado;Integral;A;AMPLA;M;2;1;0
728.22;750.44;-22.220000000000027;56;21;13;Bacharelado;Integral;L;D   ;F;1;1;1
604.12;795.7;-191.58000000000004;815;23;45;Bacharelado;Integral;A;AMPLA;F;2;0;0
539.16;457.49;81.66999999999996;5;18;20;Licenciatura;Matutino;B;AMPLA;F;1;1;0
554.56;492.99;61.569999999999936;1;19;3;Licenciatura;Noturno;L;D   ;F;1;1;1
647.46;675.4;-27.93999999999994;71;19;40;Bacharelado;Integral;A;AMPLA;F;1;1;1
551.5;526.75;24.75;1;37;5;Licenciatura;Noturno;L;PPI ;F;2;1;0
686.08;682.54;3.5400000000000773;16;20;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
508.03;495.13;12.899999999999977;14;24;15;Tecnológico;Matutino;A;AMPLA;F;2;1;0
568.98;579.01;-10.029999999999973;11;26;7;Bacharelado;Integral;L;PPI ;M;2;0;0
594.34;;;3;19;20;Licenciatura;Vespertino;A;AMPLA;F;2;1;0
529.73;;;1;18;5;Bacharelado;Integral;L;PPI ;F;1;0;1
716.68;735.51;-18.83000000000004;21;20;5;Bacharelado;Integral;L;PPI ;F;1;0;0
523.3;523.3;0.0;5;18;5;Bacharelado;Vespertino;L;PPI ;F;1;1;0
491.96;522.7;-30.740000000000066;12;20;6;Licenciatura;Noturno;L;PPI ;F;2;1;0
741.4;775.21;-33.81000000000006;86;19;9;Bacharelado;Integral;A;AMPLA;M;1;1;0
733.87;716.54;17.33000000000004;15;19;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
456.12;479.6;-23.480000000000018;3;21;1;Licenciatura;Noturno;L;D   ;M;1;1;0
647.92;625.21;22.709999999999923;2;22;4;Bacharelado;Noturno;L;D   ;M;1;1;1
491.22;578.47;-87.25;21;19;5;Bacharelado;Integral;L;PPI ;F;1;1;0
657.9;636.7;21.199999999999932;2;20;15;Bacharelado;Integral;A;AMPLA;F;1;0;0
647.44;617.47;29.970000000000027;1;20;2;Bacharelado;Integral;L;DD  ;M;1;1;1
646.78;631.81;14.970000000000027;18;19;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
590.46;645.55;-55.08999999999992;67;21;15;Licenciatura;Matutino;B;AMPLA;F;1;1;0
572.58;545.32;27.25999999999999;11;21;20;Bacharelado;Integral;B;AMPLA;M;1;1;0
604.01;621.37;-17.360000000000014;32;18;22;Bacharelado;Integral;A;AMPLA;M;1;1;1
699.34;691.62;7.720000000000027;10;19;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
565.33;565.33;0.0;3;20;3;Licenciatura;Vespertino;L;PPI ;F;1;1;0
814.77;816.33;-1.5600000000000591;64;19;50;Bacharelado;Integral;A;AMPLA;F;1;0;1
434.79;536.56;-101.76999999999992;107;19;16;Licenciatura;Integral;V;AMPLA;F;1;1;0
613.81;575.24;38.569999999999936;8;19;6;Bacharelado;Matutino;A;AMPLA;F;2;1;0
567.37;662.79;-95.41999999999996;49;19;6;Bacharelado;Integral;A;AMPLA;F;1;1;0
727.42;731.94;-4.5200000000000955;27;36;25;Bacharelado;Integral;B;AMPLA;F;1;1;1
600.07;568.8;31.270000000000095;6;20;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
528.12;497.9;30.220000000000027;12;22;20;Bacharelado;Integral;A;AMPLA;F;1;0;0
599.46;593.26;6.2000000000000455;2;24;4;Bacharelado;Integral;L;PPI ;F;1;1;0
582.07;546.09;35.98000000000002;5;20;17;Bacharelado;Integral;B;AMPLA;M;2;1;0
626.2;682.34;-56.139999999999986;3;19;1;Tecnológico;Matutino;L;D   ;F;2;1;1
453.51;481.67;-28.160000000000025;29;31;25;Licenciatura;Noturno;A;AMPLA;F;1;1;1
549.72;;;1;19;3;Bacharelado;Noturno;L;D   ;F;2;0;1
758.84;769.8;-10.959999999999923;39;24;13;Bacharelado;Integral;L;D   ;F;1;0;0
644.55;620.11;24.43999999999994;17;20;25;Bacharelado;Matutino;A;AMPLA;M;1;1;1
613.75;620.24;-6.490000000000009;29;19;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
570.1;620.08;-49.98000000000002;13;20;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
752.6;743.18;9.420000000000073;1;22;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
711.98;701.13;10.850000000000023;16;23;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
529.4;518.5;10.899999999999977;16;19;20;Licenciatura;Noturno;B;AMPLA;F;2;1;0
615.34;613.68;1.6600000000000819;20;19;22;Bacharelado;Integral;B;AMPLA;F;2;1;0
637.06;582.14;54.91999999999996;3;19;17;Bacharelado;Integral;A;AMPLA;F;1;1;1
504.0;569.18;-65.17999999999995;38;21;14;Bacharelado;Matutino;A;AMPLA;F;1;1;1
611.94;645.55;-33.6099999999999;48;19;15;Licenciatura;Matutino;B;AMPLA;F;1;1;0
445.14;513.73;-68.59000000000003;25;20;8;Licenciatura;Noturno;L;PPI ;F;2;1;1
471.58;596.2;-124.62000000000006;12;20;4;Bacharelado;Integral;L;PPI ;F;1;1;0
505.17;539.04;-33.86999999999995;28;37;17;Bacharelado;Integral;A;AMPLA;F;2;1;0
629.46;637.4;-7.939999999999941;14;29;8;Bacharelado;Noturno;L;PP  ;M;1;1;1
450.87;655.19;-204.32000000000005;51;18;6;Bacharelado;Integral;L;D   ;F;1;0;0
538.5;520.15;18.350000000000023;25;22;28;Bacharelado;Noturno;A;AMPLA;M;1;1;1
505.28;;;1;21;7;Bacharelado;Integral;L;PPI ;F;2;0;0
573.1;;;1;18;2;Tecnológico;Noturno;A;AMPLA;F;1;1;1
561.12;561.12;0.0;7;18;7;Licenciatura;Integral;A;AMPLA;F;1;1;1
541.0;524.18;16.82000000000005;4;19;6;Área Básica de Ingresso (ABI);Vespertino;L;PPI ;M;1;1;1
411.88;627.89;-216.01;61;40;7;Bacharelado;Integral;L;PPI ;F;1;1;0
570.54;;;3;19;25;Bacharelado;Matutino;A;AMPLA;M;1;0;0
516.83;582.44;-65.61000000000001;12;19;5;Bacharelado;Noturno;L;PPI ;M;2;1;1
676.1;666.39;9.710000000000036;32;19;40;Bacharelado;Noturno;A;AMPLA;M;1;1;1
546.52;542.27;4.25;5;19;6;Tecnológico;Noturno;A;AMPLA;M;2;0;1
532.88;551.88;-19.0;5;20;4;Bacharelado;Matutino;L;PPI ;M;1;1;1
506.15;678.89;-172.74;235;21;12;Bacharelado;Integral;V;AMPLA;F;1;1;0
650.63;;;2;20;8;Bacharelado;Integral;A;AMPLA;M;1;1;0
464.12;553.64;-89.51999999999998;12;21;7;Bacharelado;Integral;L;PPI ;F;1;1;0
767.58;773.9;-6.319999999999936;6;23;2;Bacharelado;Integral;L;D   ;F;1;0;0
542.23;536.56;5.670000000000073;38;20;4;Licenciatura;Integral;V;AMPLA;F;1;1;0
668.34;670.84;-2.5;2;20;1;Bacharelado;Integral;L;D   ;M;2;0;0
563.1;691.79;-128.68999999999994;45;18;4;Bacharelado;Integral;L;D   ;M;2;1;0
462.68;541.7;-79.02000000000004;15;19;7;Bacharelado;Integral;L;PPI ;M;2;1;1
586.24;582.74;3.5;2;23;4;Bacharelado;Integral;L;D   ;M;2;1;0
477.6;503.72;-26.120000000000005;2;18;1;Bacharelado;Vespertino;L;D   ;F;2;1;1
659.01;795.7;-136.69000000000005;670;19;45;Bacharelado;Integral;A;AMPLA;F;2;0;0
484.52;;;1;19;6;Licenciatura;EaD;L;PPI ;F;1;1;0
617.0;665.96;-48.960000000000036;78;18;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
643.65;626.71;16.93999999999994;6;18;10;Bacharelado;Integral;A;AMPLA;F;1;1;0
549.92;;;4;19;15;Licenciatura;Noturno;A;AMPLA;F;1;1;0
531.45;;;4;19;14;Licenciatura;Vespertino;A;AMPLA;F;2;1;0
672.57;648.96;23.610000000000014;4;18;15;Bacharelado;Integral;A;AMPLA;F;1;1;1
503.02;538.48;-35.460000000000036;21;20;10;Bacharelado;Noturno;L;PP  ;F;1;1;1
699.13;699.13;0.0;3;21;3;Bacharelado;Integral;L;D   ;M;2;0;0
565.52;605.99;-40.47000000000003;71;19;12;Bacharelado;Integral;V;AMPLA;F;1;1;1
705.32;718.56;-13.239999999999895;9;19;5;Bacharelado;Noturno;L;D   ;F;1;0;0
657.5;667.98;-10.480000000000018;9;17;6;Bacharelado;Matutino;B;AMPLA;F;2;1;0
586.77;623.03;-36.25999999999999;16;18;5;Bacharelado;Integral;L;PPI ;F;1;1;1
506.92;548.9;-41.97999999999996;10;23;5;Área Básica de Ingresso (ABI);Integral;L;D   ;F;1;0;0
614.17;665.96;-51.79000000000008;82;19;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
694.48;660.54;33.940000000000055;2;26;25;Bacharelado;Integral;A;AMPLA;F;2;0;0
538.58;582.14;-43.559999999999945;41;19;17;Área Básica de Ingresso (ABI);Integral;B;AMPLA;M;1;1;0
687.2;634.12;53.08000000000004;1;20;3;Bacharelado;Integral;L;D   ;M;2;1;1
581.79;612.13;-30.340000000000032;8;19;5;Bacharelado;Noturno;L;D   ;M;1;0;1
580.78;598.32;-17.540000000000077;31;21;22;Bacharelado;Integral;A;AMPLA;F;2;0;1
698.79;690.91;7.8799999999999955;4;18;6;Bacharelado;Noturno;L;D   ;M;1;1;0
612.48;610.98;1.5;2;18;3;Bacharelado;Noturno;L;D   ;M;1;1;1
458.94;594.74;-135.8;27;22;8;Bacharelado;Vespertino;A;AMPLA;F;2;1;0
511.23;453.7;57.53000000000003;3;24;6;Bacharelado;Noturno;L;D   ;F;1;1;0
486.03;505.93;-19.900000000000034;66;21;16;Licenciatura;Integral;V;AMPLA;F;1;1;0
538.47;505.99;32.48000000000002;1;20;4;Licenciatura;Noturno;L;PPI ;F;2;1;0
521.43;575.99;-54.56000000000006;2;19;1;Bacharelado;Integral;L;D   ;F;1;1;1
462.64;;;14;20;25;Bacharelado;Integral;A;AMPLA;M;1;1;1
637.06;646.18;-9.120000000000005;27;19;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
504.29;618.28;-113.98999999999995;71;28;6;Bacharelado;Integral;V;AMPLA;M;2;1;0
620.1;691.79;-71.68999999999994;34;19;4;Bacharelado;Integral;L;D   ;M;1;1;0
478.96;534.97;-56.01000000000005;23;20;8;Bacharelado;Integral;L;PPI ;M;1;1;1
646.72;642.99;3.730000000000018;16;19;17;Licenciatura;Noturno;A;AMPLA;F;1;1;1
477.75;691.55;-213.79999999999995;33;20;5;Bacharelado;Integral;L;D   ;F;2;0;0
486.93;531.52;-44.589999999999975;75;20;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
554.1;532.76;21.340000000000032;1;18;5;Bacharelado;Integral;B;AMPLA;M;1;1;0
558.7;524.74;33.960000000000036;1;20;3;Bacharelado;Noturno;L;D   ;M;1;0;0
644.72;694.3;-49.57999999999993;66;22;15;Bacharelado;Integral;A;AMPLA;F;1;1;0
530.89;662.73;-131.84000000000003;124;20;8;Bacharelado;Noturno;V;AMPLA;F;1;1;0
562.91;766.64;-203.73000000000002;319;18;10;Bacharelado;Integral;L;D   ;F;1;1;0
557.22;574.59;-17.370000000000005;22;18;7;Bacharelado;Integral;A;AMPLA;M;1;1;1
571.41;584.71;-13.300000000000068;29;20;10;Licenciatura;Noturno;A;AMPLA;F;2;0;0
712.85;712.01;0.8400000000000318;4;19;5;Bacharelado;Integral;L;D   ;F;1;0;1
577.03;;;3;18;20;Licenciatura;Noturno;A;AMPLA;F;1;0;0
525.17;585.3;-60.129999999999995;24;33;10;Bacharelado;Integral;L;D   ;F;2;1;1
466.97;466.97;0.0;10;24;3;Bacharelado;Integral;V;AMPLA;F;2;1;1
589.06;589.06;0.0;5;20;5;Bacharelado;Integral;L;PPI ;F;1;1;0
784.03;785.66;-1.6299999999999955;24;28;15;Bacharelado;Integral;A;AMPLA;M;1;0;0
594.71;630.17;-35.45999999999992;12;18;5;Bacharelado;Integral;L;PPI ;F;2;0;0
502.9;;;8;25;25;Bacharelado;Integral;A;AMPLA;F;1;0;0
763.96;775.21;-11.25;40;20;9;Bacharelado;Integral;A;AMPLA;F;2;0;0
549.7;554.54;-4.839999999999918;8;18;6;Licenciatura;Vespertino;A;AMPLA;M;2;1;0
611.19;748.65;-137.45999999999992;31;19;4;Bacharelado;Integral;L;D   ;M;1;1;0
494.96;514.47;-19.510000000000048;12;20;7;Bacharelado;Integral;L;PPI ;F;2;1;0
528.16;560.21;-32.05000000000007;8;18;6;Bacharelado;Integral;L;D   ;F;2;1;1
540.89;562.56;-21.66999999999996;32;19;20;Licenciatura;Matutino;B;AMPLA;F;1;1;0
571.3;638.3;-67.0;24;23;3;Licenciatura;Vespertino;A;AMPLA;M;2;1;0
566.31;640.0;-73.69000000000005;148;19;16;Bacharelado;Integral;V;AMPLA;M;1;1;0
569.48;546.5;22.980000000000018;19;20;30;Bacharelado;Noturno;A;AMPLA;F;2;1;0
629.12;571.22;57.89999999999998;10;55;12;Bacharelado;Vespertino;A;AMPLA;M;2;1;0
609.97;624.7;-14.730000000000018;54;19;40;Bacharelado;Integral;A;AMPLA;M;1;1;0
619.31;538.66;80.64999999999998;5;19;15;Licenciatura;Noturno;A;AMPLA;M;1;1;1
621.07;611.04;10.030000000000086;3;21;4;Bacharelado;Integral;L;PPI ;M;1;1;0
718.2;785.79;-67.58999999999992;123;21;9;Bacharelado;Integral;L;D   ;F;2;0;0
612.31;;;2;26;12;Licenciatura;Noturno;A;AMPLA;F;1;1;1
611.4;445.24;166.15999999999997;5;23;20;Licenciatura;Noturno;A;AMPLA;M;1;1;1
676.86;641.66;35.200000000000045;5;20;9;Bacharelado;Integral;A;AMPLA;F;2;1;0
661.79;605.99;55.799999999999955;9;18;15;Bacharelado;Integral;A;AMPLA;F;1;1;0
459.96;672.48;-212.52000000000004;8;22;1;Licenciatura;Vespertino;L;D   ;M;2;1;0
601.58;660.54;-58.95999999999992;63;18;25;Bacharelado;Integral;A;AMPLA;F;1;0;0
570.08;539.5;30.58000000000004;3;18;19;Bacharelado;Integral;B;AMPLA;M;1;1;1
633.56;614.72;18.839999999999918;5;20;8;Bacharelado;Integral;L;PP  ;F;1;1;1
693.53;715.78;-22.25;52;19;22;Bacharelado;Integral;A;AMPLA;F;1;1;1
654.74;624.4;30.340000000000032;5;19;16;Bacharelado;Integral;A;AMPLA;F;2;1;0
573.39;625.59;-52.200000000000045;61;25;8;Bacharelado;Integral;V;AMPLA;M;1;1;1
636.11;648.7;-12.590000000000032;5;20;3;Bacharelado;Integral;L;D   ;F;1;1;0
694.01;647.19;46.819999999999936;4;18;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
641.03;638.03;3.0;7;21;12;Bacharelado;Vespertino;B;AMPLA;F;2;1;0
269.41;;;1;19;3;Bacharelado;Integral;L;PPI ;F;1;1;1
521.22;550.26;-29.039999999999964;6;19;4;Bacharelado;Integral;L;PPI ;M;1;1;0
574.01;548.28;25.730000000000018;3;19;5;Licenciatura;Vespertino;L;PPI ;F;1;1;0
574.62;548.25;26.370000000000005;1;31;4;Bacharelado;Integral;L;PPI ;M;1;1;0
675.91;669.23;6.67999999999995;2;19;3;Bacharelado;Integral;L;D   ;M;2;0;0
493.68;444.67;49.00999999999999;9;20;20;Licenciatura;Noturno;A;AMPLA;M;2;1;1
618.46;702.13;-83.66999999999996;72;18;15;Bacharelado;Integral;A;AMPLA;F;2;1;0
627.56;617.18;10.379999999999995;4;19;6;Bacharelado;Integral;L;PPI ;M;1;1;1
567.34;526.33;41.00999999999999;2;19;12;Licenciatura;Noturno;A;AMPLA;F;1;1;0
586.23;597.87;-11.639999999999986;35;18;25;Bacharelado;Integral;A;AMPLA;M;2;0;1
494.11;596.03;-101.91999999999996;10;25;2;Bacharelado;Integral;L;D   ;M;1;1;1
669.51;795.7;-126.19000000000005;641;18;45;Bacharelado;Integral;A;AMPLA;F;2;0;0
435.39;610.06;-174.66999999999996;7;19;2;Licenciatura;Matutino;L;D   ;F;1;1;0
528.32;;;4;18;17;Tecnológico;Integral;B;AMPLA;M;2;1;1
446.36;457.78;-11.419999999999959;7;19;6;Licenciatura;Vespertino;L;PP  ;F;1;1;1
603.74;551.71;52.02999999999997;3;19;5;Bacharelado;Integral;L;PPI ;M;2;0;0
564.29;;;13;19;30;Bacharelado;Noturno;A;AMPLA;M;1;0;0
471.99;463.01;8.980000000000018;22;18;25;Licenciatura;Integral;A;AMPLA;F;2;0;0
601.44;556.2;45.24000000000001;7;31;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
501.47;505.93;-4.4599999999999795;55;18;20;Licenciatura;Integral;A;AMPLA;F;1;1;0
640.63;775.21;-134.58000000000004;431;20;9;Bacharelado;Integral;A;AMPLA;F;2;0;0
647.1;;;1;22;20;Licenciatura;Integral;A;AMPLA;F;1;1;0
484.28;657.17;-172.89;17;18;6;Bacharelado;Integral;A;AMPLA;F;2;1;0
515.12;507.78;7.340000000000032;4;36;6;Licenciatura;Noturno;L;PPI ;F;1;1;1
537.18;644.87;-107.69000000000005;9;19;1;Bacharelado;Integral;L;D   ;M;1;1;0
540.22;566.53;-26.309999999999945;12;20;9;Bacharelado;Integral;L;PPI ;F;2;1;0
694.33;699.08;-4.75;4;19;3;Bacharelado;Integral;L;D   ;M;1;1;1
683.02;692.84;-9.82000000000005;9;21;5;Bacharelado;Integral;L;PP  ;F;1;1;0
657.12;711.14;-54.01999999999998;51;18;13;Bacharelado;Integral;A;AMPLA;M;2;1;0
560.88;543.95;16.92999999999995;2;19;5;Bacharelado;Noturno;L;PPI ;M;1;1;1
417.99;645.55;-227.55999999999995;128;18;15;Licenciatura;Matutino;B;AMPLA;F;1;1;0
490.36;487.01;3.3500000000000227;5;44;6;Licenciatura;Noturno;L;PPI ;F;1;1;0
519.38;663.0;-143.62;51;21;1;Bacharelado;Integral;V;AMPLA;F;1;0;0
713.52;710.11;3.409999999999968;18;19;22;Bacharelado;Integral;A;AMPLA;F;1;1;1
622.22;614.8;7.420000000000073;12;21;16;Bacharelado;Noturno;L;D   ;M;2;0;1
668.95;693.02;-24.069999999999936;46;19;30;Bacharelado;Noturno;A;AMPLA;M;1;1;0
566.32;533.4;32.92000000000007;6;19;22;Licenciatura;Noturno;B;AMPLA;F;1;1;1
588.92;775.21;-186.29000000000008;565;22;1;Bacharelado;Integral;V;AMPLA;M;2;1;0
588.34;572.28;16.06000000000006;9;19;15;Tecnológico;Matutino;B;AMPLA;M;1;1;1
543.68;614.8;-71.12;35;19;16;Bacharelado;Noturno;L;D   ;M;1;1;1
601.01;672.53;-71.51999999999998;100;18;28;Bacharelado;Integral;A;AMPLA;F;1;1;0
603.43;603.43;0.0;4;18;4;Bacharelado;Integral;L;D   ;F;1;1;1
489.6;541.2;-51.60000000000002;6;30;4;Licenciatura;EaD;A;AMPLA;F;2;0;1
512.02;550.07;-38.05000000000007;35;21;25;Bacharelado;Noturno;A;AMPLA;F;2;1;0
597.98;595.46;2.519999999999982;5;22;6;Licenciatura;Integral;B;AMPLA;F;2;1;0
501.83;501.83;0.0;2;19;3;Bacharelado;Integral;L;PPI ;M;1;1;0
608.76;534.88;73.88;1;19;5;Licenciatura;Matutino;A;AMPLA;F;1;1;1
670.92;662.83;8.089999999999918;18;20;25;Bacharelado;Noturno;A;AMPLA;F;1;1;1
533.75;795.7;-261.95000000000005;887;23;45;Bacharelado;Integral;A;AMPLA;M;2;0;0
651.19;687.38;-36.18999999999994;79;21;4;Bacharelado;Noturno;V;AMPLA;F;1;1;0
565.42;606.68;-41.25999999999999;32;19;15;Bacharelado;Integral;A;AMPLA;F;1;1;0
621.62;605.91;15.710000000000036;5;24;15;Licenciatura;Noturno;B;AMPLA;F;1;1;1
442.78;502.58;-59.80000000000001;32;20;12;Tecnológico;Noturno;A;AMPLA;F;1;1;0
624.33;681.73;-57.39999999999998;114;19;30;Bacharelado;Integral;A;AMPLA;M;1;1;0
617.59;;;5;19;30;Bacharelado;Noturno;A;AMPLA;M;2;1;0
624.19;766.64;-142.44999999999993;273;19;10;Bacharelado;Integral;L;D   ;F;1;1;0
571.98;641.66;-69.67999999999995;79;21;9;Bacharelado;Integral;A;AMPLA;F;1;1;0
533.01;538.37;-5.360000000000014;3;20;2;Bacharelado;Integral;L;D   ;F;2;1;0
649.7;630.78;18.920000000000073;10;19;9;Bacharelado;Integral;A;AMPLA;F;2;1;0
603.36;445.24;158.12;1;18;7;Bacharelado;Noturno;A;AMPLA;F;2;0;0
452.93;531.52;-78.58999999999997;91;18;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
606.72;603.28;3.4400000000000546;3;18;5;Licenciatura;Integral;B;AMPLA;M;2;1;0
628.54;609.48;19.059999999999945;3;22;4;Bacharelado;Noturno;B;AMPLA;F;2;1;0
575.69;636.39;-60.69999999999993;14;18;6;Bacharelado;Integral;L;PPI ;F;1;1;1
606.58;586.83;19.75;3;20;5;Bacharelado;Integral;L;D   ;M;1;1;0
517.78;517.78;0.0;2;26;2;Bacharelado;Integral;L;PPI ;M;2;1;0
598.88;584.76;14.120000000000005;23;19;30;Bacharelado;Integral;B;AMPLA;M;1;1;1
592.97;704.7;-111.73000000000002;146;19;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
441.69;534.92;-93.22999999999996;28;19;17;Tecnológico;Integral;A;AMPLA;F;1;0;0
483.82;462.32;21.5;10;23;17;Bacharelado;Noturno;A;AMPLA;F;1;1;1
668.41;625.57;42.83999999999992;1;19;11;Bacharelado;Integral;A;AMPLA;M;2;1;1
732.52;710.77;21.75;1;18;4;Bacharelado;Integral;L;D   ;F;1;1;1
639.64;636.67;2.9700000000000273;11;25;17;Bacharelado;Integral;A;AMPLA;F;2;1;0
648.87;593.92;54.950000000000045;1;18;4;Bacharelado;Integral;L;PPI ;M;2;1;0
786.19;784.56;1.6300000000001091;3;21;4;Bacharelado;Integral;L;D   ;F;1;1;1
532.39;591.46;-59.07000000000005;10;20;4;Bacharelado;Integral;L;PPI ;M;1;1;0
598.58;559.97;38.610000000000014;2;20;20;Licenciatura;Integral;B;AMPLA;M;2;1;0
704.66;731.94;-27.280000000000086;68;33;25;Bacharelado;Integral;B;AMPLA;F;1;1;0
471.94;500.43;-28.49000000000001;20;69;25;Bacharelado;Vespertino;A;AMPLA;M;2;1;1
576.04;576.04;0.0;15;23;15;Licenciatura;Noturno;A;AMPLA;M;1;0;0
395.01;643.62;-248.61;60;18;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
547.26;547.26;0.0;1;24;1;Licenciatura;Noturno;L;PPI ;M;2;0;0
631.62;626.26;5.360000000000014;3;19;6;Bacharelado;Noturno;L;PP  ;F;1;1;0
571.16;525.36;45.799999999999955;23;34;60;Bacharelado;Noturno;A;AMPLA;F;2;1;0
451.92;445.84;6.080000000000041;1;39;2;Licenciatura;EaD;L;PPI ;M;2;0;1
590.79;651.74;-60.950000000000045;9;22;4;Bacharelado;Integral;L;D   ;F;2;0;0
520.46;611.21;-90.75;54;21;6;Bacharelado;Integral;V;AMPLA;F;2;1;0
462.68;450.86;11.819999999999993;4;23;6;Licenciatura;Noturno;L;PP  ;F;2;1;1
641.46;704.07;-62.610000000000014;100;19;25;Bacharelado;Integral;A;AMPLA;F;2;0;0
572.62;697.13;-124.50999999999999;19;18;3;Bacharelado;Integral;L;D   ;F;1;1;0
395.42;575.92;-180.49999999999994;15;27;2;Licenciatura;Vespertino;L;PPI ;F;1;1;0
536.23;620.89;-84.65999999999997;37;19;7;Bacharelado;Integral;L;PPI ;F;2;1;0
561.8;533.56;28.24000000000001;4;19;6;Bacharelado;Integral;L;PPI ;F;2;1;1
591.06;630.73;-39.67000000000007;47;19;9;Bacharelado;Integral;A;AMPLA;F;2;1;0
467.86;512.38;-44.51999999999998;18;22;7;Bacharelado;Noturno;L;PPI ;M;1;1;0
