NOTA_CANDIDATO;NOTA_CORTE;MARGEM;CLASSIFICACAO;IDADE;QT_VAGAS_CONCORRENCIA;GRAU;TURNO;TIPO_MOD_CONCORRENCIA;TP_COTA;SEXO;OPCAO;MESMA_UF;EFETIVOU
467.93;597.87;-129.94;80;19;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
483.36;632.71;-149.35000000000002;55;27;7;Bacharelado;Integral;L;PPI ;F;1;1;0
534.68;642.25;-107.57000000000005;17;19;3;Bacharelado;Noturno;L;D   ;F;2;1;0
646.6;704.7;-58.10000000000002;97;20;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
438.08;;;4;21;8;Área Básica de Ingresso (ABI);Noturno;L;PPI ;F;1;1;0
624.24;795.7;-171.46000000000004;769;19;45;Bacharelado;Integral;A;AMPLA;F;2;0;0
622.66;630.78;-8.120000000000005;23;18;9;Bacharelado;Integral;A;AMPLA;F;1;1;0
454.88;655.72;-200.84000000000003;58;18;5;Bacharelado;Integral;A;AMPLA;M;1;0;0
763.16;773.38;-10.220000000000027;6;24;2;Bacharelado;Integral;L;D   ;F;2;0;1
692.76;682.61;10.149999999999977;7;21;12;Bacharelado;Integral;A;AMPLA;F;1;1;1
496.88;525.9;-29.019999999999982;8;19;5;Bacharelado;Integral;L;PPI ;M;1;1;0
723.12;714.82;8.299999999999955;3;18;12;Bacharelado;Noturno;A;AMPLA;M;2;1;1
547.04;581.81;-34.76999999999998;15;24;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
528.25;;;2;26;4;Bacharelado;Noturno;L;PPI ;F;1;1;0
523.06;582.08;-59.020000000000095;8;20;5;Bacharelado;Integral;L;PPI ;F;2;1;0
571.72;581.42;-9.699999999999932;15;19;7;Licenciatura;Matutino;A;AMPLA;F;1;1;1
683.58;622.59;60.99000000000001;1;19;22;Bacharelado;Integral;A;AMPLA;F;2;1;1
571.79;546.98;24.809999999999945;3;22;6;Bacharelado;Integral;L;PPI ;F;2;1;1
556.88;518.78;38.10000000000002;1;19;6;Licenciatura;Noturno;L;PPI ;M;1;0;1
471.02;593.11;-122.09000000000003;21;20;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
609.03;590.85;18.17999999999995;4;19;20;Bacharelado;Integral;B;AMPLA;M;1;1;0
483.11;473.64;9.470000000000027;15;19;8;Tecnológico;Vespertino;A;AMPLA;F;1;0;0
601.76;;;2;19;20;Bacharelado;Noturno;A;AMPLA;F;2;0;0
452.24;474.54;-22.30000000000001;17;18;21;Tecnológico;Matutino;A;AMPLA;M;2;0;0
546.75;546.24;0.5099999999999909;4;18;5;Bacharelado;Noturno;L;PPI ;F;2;1;0
564.52;508.43;56.089999999999975;2;24;22;Bacharelado;Integral;A;AMPLA;M;2;1;1
729.4;728.58;0.8199999999999363;4;18;6;Bacharelado;Integral;L;PP  ;F;1;1;1
602.38;604.78;-2.3999999999999773;6;21;4;Bacharelado;Integral;L;D   ;M;1;1;1
526.58;582.14;-55.559999999999945;52;18;17;Área Básica de Ingresso (ABI);Integral;B;AMPLA;F;1;1;0
512.36;510.02;2.340000000000032;4;25;6;Licenciatura;Matutino;L;PPI ;F;2;0;1
503.33;690.36;-187.03000000000003;124;18;27;Bacharelado;Integral;A;AMPLA;F;1;1;0
588.49;559.5;28.99000000000001;1;19;9;Bacharelado;Noturno;L;PPI ;M;1;1;0
555.46;546.5;8.960000000000036;25;19;30;Bacharelado;Noturno;A;AMPLA;M;1;1;1
627.46;606.71;20.75;35;18;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
565.51;575.24;-9.730000000000018;20;21;6;Bacharelado;Matutino;A;AMPLA;F;1;1;0
497.65;497.65;0.0;3;21;6;Bacharelado;Noturno;L;PPI ;F;1;1;1
553.28;572.72;-19.440000000000055;10;19;6;Bacharelado;Integral;L;PPI ;M;1;1;0
743.19;742.47;0.7200000000000273;41;19;45;Bacharelado;Integral;A;AMPLA;F;1;1;1
531.55;645.51;-113.96000000000004;41;20;3;Bacharelado;Noturno;A;AMPLA;M;1;1;0
517.11;694.3;-177.18999999999994;146;20;15;Bacharelado;Integral;A;AMPLA;F;1;0;0
598.98;614.42;-15.43999999999994;7;19;6;Tecnológico;Noturno;A;AMPLA;M;1;1;0
574.63;;;2;21;15;Bacharelado;Integral;A;AMPLA;M;1;1;1
532.29;618.28;-85.99000000000001;62;20;6;Bacharelado;Integral;V;AMPLA;M;2;1;0
569.07;631.5;-62.42999999999995;15;19;4;Bacharelado;Integral;L;PPI ;F;1;0;1
722.0;719.87;2.1299999999999955;33;20;35;Bacharelado;Integral;A;AMPLA;F;1;1;1
470.72;470.72;0.0;2;22;2;Licenciatura;Vespertino;L;D   ;F;1;1;1
596.57;572.84;23.730000000000018;10;18;20;Licenciatura;Matutino;B;AMPLA;F;1;1;1
616.19;496.66;119.53000000000003;1;21;17;Licenciatura;Integral;A;AMPLA;F;1;1;1
603.7;559.04;44.66000000000008;10;19;25;Bacharelado;Noturno;A;AMPLA;F;1;1;1
695.31;669.89;25.41999999999996;3;18;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
720.35;708.34;12.009999999999991;4;19;27;Bacharelado;Matutino;A;AMPLA;F;2;0;0
603.73;530.36;73.37;3;19;17;Bacharelado;Integral;A;AMPLA;F;1;1;0
514.44;469.28;45.16000000000008;3;19;22;Licenciatura;Vespertino;A;AMPLA;F;2;1;1
521.75;;;1;22;7;Bacharelado;Integral;L;PPI ;M;1;0;0
529.24;536.74;-7.5;18;22;12;Licenciatura;Noturno;B;AMPLA;F;1;1;1
567.82;577.55;-9.729999999999905;12;20;9;Bacharelado;Integral;L;PPI ;F;1;0;0
567.26;562.37;4.889999999999986;3;20;4;Licenciatura;Vespertino;L;PPI ;F;1;1;0
728.95;733.64;-4.689999999999941;10;21;4;Bacharelado;Integral;L;PPI ;F;1;1;0
543.26;;;5;25;7;Bacharelado;Noturno;L;PPI ;F;2;1;1
523.74;430.31;93.43;3;19;5;Bacharelado;Vespertino;L;PPI ;F;1;1;0
508.93;644.11;-135.18;51;19;6;Bacharelado;Noturno;L;D   ;F;2;0;0
505.26;571.0;-65.74000000000001;69;20;40;Licenciatura;Integral;A;AMPLA;F;1;1;0
669.89;775.21;-105.32000000000005;328;18;9;Bacharelado;Integral;A;AMPLA;F;1;1;0
714.26;714.26;0.0;2;20;2;Bacharelado;Noturno;B;AMPLA;F;1;1;1
589.3;582.47;6.829999999999927;2;22;4;Licenciatura;Noturno;L;D   ;F;2;1;1
494.47;590.85;-96.38;56;18;20;Bacharelado;Integral;B;AMPLA;F;2;1;0
660.18;648.6;11.579999999999927;11;18;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
732.56;747.23;-14.670000000000073;166;18;90;Bacharelado;Integral;A;AMPLA;M;1;1;1
732.27;739.15;-6.8799999999999955;23;29;11;Bacharelado;Integral;L;PPI ;M;1;0;0
512.99;508.43;4.560000000000002;36;19;20;Licenciatura;Noturno;A;AMPLA;F;1;0;0
695.06;721.08;-26.020000000000095;8;20;3;Bacharelado;Integral;L;D   ;M;1;1;0
595.34;659.86;-64.51999999999998;19;21;6;Bacharelado;Noturno;L;D   ;F;1;1;0
528.84;517.19;11.649999999999977;3;18;6;Bacharelado;Integral;L;PPI ;M;1;0;1
549.13;531.97;17.159999999999968;1;18;6;Bacharelado;Noturno;L;PPI ;F;2;1;1
708.96;719.51;-10.549999999999955;44;19;24;Bacharelado;Noturno;A;AMPLA;M;1;1;1
564.36;678.0;-113.63999999999999;191;19;30;Bacharelado;Noturno;A;AMPLA;M;1;1;0
765.76;749.54;16.220000000000027;7;21;22;Bacharelado;Integral;A;AMPLA;M;1;1;1
450.54;443.65;6.890000000000043;18;19;20;Licenciatura;Vespertino;A;AMPLA;F;1;1;1
688.5;658.44;30.059999999999945;4;19;18;Bacharelado;Noturno;A;AMPLA;F;1;1;1
550.49;603.65;-53.15999999999997;6;19;2;Bacharelado;Integral;L;D   ;M;2;1;0
722.71;719.51;3.2000000000000455;18;19;24;Bacharelado;Noturno;A;AMPLA;M;1;1;0
653.1;632.71;20.389999999999986;2;22;7;Bacharelado;Integral;L;PPI ;F;1;0;0
580.65;594.95;-14.300000000000068;10;19;7;Bacharelado;Integral;L;PPI ;F;2;0;0
557.2;552.61;4.590000000000032;4;18;5;Licenciatura;Integral;L;PPI ;M;2;1;0
377.41;445.58;-68.16999999999996;21;21;9;Bacharelado;Matutino;A;AMPLA;F;1;1;0
579.36;579.36;0.0;2;18;2;Bacharelado;Integral;L;D   ;M;1;1;1
511.28;533.34;-22.06000000000006;24;27;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
634.06;471.93;162.12999999999994;4;19;15;Licenciatura;Noturno;A;AMPLA;F;2;1;1
544.44;567.45;-23.00999999999999;8;26;5;Bacharelado;Integral;L;PPI ;M;1;1;0
592.88;552.01;40.870000000000005;5;19;24;Tecnológico;Noturno;A;AMPLA;M;2;1;0
422.88;435.76;-12.879999999999995;6;20;5;Bacharelado;Integral;L;PPI ;F;2;0;0
686.51;679.07;7.439999999999941;9;18;15;Bacharelado;Integral;A;AMPLA;F;1;1;1
637.27;629.42;7.850000000000023;5;20;6;Bacharelado;Integral;L;D   ;F;1;1;1
535.13;535.13;0.0;4;26;4;Bacharelado;Noturno;L;D   ;M;1;1;1
631.09;632.71;-1.6200000000000045;9;19;7;Bacharelado;Integral;L;PPI ;F;1;1;0
688.84;663.0;25.840000000000032;1;20;7;Bacharelado;Integral;A;AMPLA;F;1;1;1
586.86;586.86;0.0;1;32;1;Tecnológico;Integral;L;D   ;F;1;1;0
446.85;446.85;0.0;40;19;9;Licenciatura;Matutino;V;AMPLA;F;1;1;1
727.63;795.7;-68.07000000000005;356;23;45;Bacharelado;Integral;A;AMPLA;F;1;1;0
694.91;672.77;22.139999999999986;3;23;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
519.98;535.18;-15.199999999999932;11;39;7;Licenciatura;Noturno;L;PPI ;M;2;1;0
511.28;562.24;-50.960000000000036;16;20;4;Tecnológico;Noturno;L;PPI ;F;1;1;0
471.39;458.57;12.819999999999993;23;24;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
556.91;534.46;22.449999999999932;9;19;6;Bacharelado;Noturno;A;AMPLA;M;1;1;0
549.24;528.99;20.25;4;21;5;Bacharelado;Integral;L;PPI ;F;1;1;0
579.94;563.05;16.8900000000001;3;22;5;Bacharelado;Integral;L;PPI ;M;2;0;0
571.41;630.78;-59.370000000000005;49;19;9;Bacharelado;Integral;A;AMPLA;F;1;1;0
647.35;645.55;1.8000000000000682;14;22;15;Licenciatura;Matutino;B;AMPLA;M;1;1;1
495.37;;;4;19;7;Bacharelado;Integral;L;PPI ;F;1;1;0
539.84;539.36;0.4800000000000182;6;19;7;Bacharelado;Integral;L;PPI ;F;1;1;0
592.79;;;2;19;20;Licenciatura;Noturno;A;AMPLA;F;1;0;0
563.16;621.69;-58.530000000000086;56;19;20;Bacharelado;Vespertino;B;AMPLA;F;1;1;0
588.45;672.53;-84.07999999999993;111;20;28;Bacharelado;Integral;A;AMPLA;F;1;1;0
581.27;538.38;42.889999999999986;9;24;6;Bacharelado;Noturno;A;AMPLA;M;1;1;0
565.24;547.34;17.899999999999977;15;19;25;Área Básica de Ingresso (ABI);Integral;A;AMPLA;M;2;1;1
622.7;584.07;38.629999999999995;2;18;12;Bacharelado;Noturno;A;AMPLA;M;2;1;1
617.56;614.53;3.0299999999999727;14;19;15;Bacharelado;Integral;B;AMPLA;F;1;1;1
634.64;620.08;14.559999999999945;1;19;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
477.31;507.41;-30.100000000000023;12;24;7;Licenciatura;Integral;L;PPI ;F;2;0;0
624.52;593.23;31.289999999999964;2;36;27;Bacharelado;Noturno;A;AMPLA;F;1;1;1
481.1;409.28;71.82000000000005;5;19;7;Bacharelado;Integral;L;PPI ;F;2;0;0
616.82;593.82;23.0;7;19;10;Licenciatura;Noturno;A;AMPLA;F;1;1;1
667.75;749.54;-81.78999999999996;119;23;22;Bacharelado;Integral;A;AMPLA;F;2;0;0
693.9;662.79;31.110000000000014;6;19;6;Bacharelado;Integral;A;AMPLA;M;1;1;1
538.91;531.97;6.939999999999941;4;19;6;Bacharelado;Noturno;L;PPI ;M;1;1;1
560.2;507.87;52.33000000000004;1;19;3;Bacharelado;Integral;L;D   ;F;1;1;1
627.68;675.75;-48.07000000000005;17;19;3;Bacharelado;Integral;L;D   ;F;1;1;0
611.23;577.28;33.950000000000045;1;21;3;Bacharelado;Integral;L;D   ;M;1;1;0
518.12;556.55;-38.42999999999995;13;18;5;Licenciatura;Integral;L;PPI ;F;1;1;0
502.28;439.8;62.47999999999996;12;31;15;Bacharelado;Noturno;A;AMPLA;M;1;0;0
574.48;630.41;-55.92999999999995;45;18;3;Bacharelado;Integral;V;AMPLA;F;1;1;1
634.56;785.79;-151.23000000000002;207;20;9;Bacharelado;Integral;L;D   ;F;2;0;0
500.16;500.16;0.0;5;45;5;Licenciatura;Vespertino;L;PPI ;F;1;1;1
525.11;594.55;-69.43999999999994;5;18;2;Bacharelado;Integral;L;D   ;M;1;1;1
455.25;;;1;18;2;Tecnológico;Noturno;L;PPI ;F;1;1;0
488.79;694.3;-205.50999999999993;151;18;15;Bacharelado;Integral;A;AMPLA;F;1;0;0
610.73;564.36;46.370000000000005;2;19;4;Bacharelado;Noturno;L;PPI ;M;1;1;1
614.27;614.27;0.0;25;24;25;Bacharelado;Integral;A;AMPLA;F;1;1;1
516.27;584.59;-68.32000000000005;42;19;12;Bacharelado;Integral;B;AMPLA;M;1;1;0
566.66;560.4;6.259999999999991;6;21;8;Bacharelado;Integral;L;PP  ;M;2;1;0
595.25;594.94;0.30999999999994543;20;21;11;Bacharelado;Integral;A;AMPLA;M;1;1;0
620.83;620.83;0.0;4;19;4;Bacharelado;Integral;L;PPI ;F;1;1;1
523.71;571.76;-48.049999999999955;12;18;6;Bacharelado;Integral;L;D   ;F;1;1;1
696.56;766.64;-70.08000000000004;158;20;10;Bacharelado;Integral;L;D   ;F;2;0;0
495.47;493.97;1.5;2;20;3;Tecnológico;Noturno;L;D   ;M;2;1;0
676.58;683.7;-7.1200000000000045;5;21;4;Bacharelado;Integral;L;D   ;M;2;1;1
717.66;795.7;-78.04000000000008;415;18;45;Bacharelado;Integral;A;AMPLA;M;2;1;0
552.5;525.36;27.139999999999986;40;18;60;Bacharelado;Noturno;A;AMPLA;M;1;1;0
459.53;508.43;-48.900000000000034;59;19;20;Licenciatura;Noturno;A;AMPLA;M;1;1;0
561.12;565.99;-4.8700000000000045;9;21;7;Bacharelado;Noturno;L;PPI ;F;1;1;1
632.22;632.22;0.0;5;24;5;Bacharelado;Integral;L;PPI ;F;1;1;0
659.57;632.22;27.350000000000023;1;19;5;Bacharelado;Integral;L;PPI ;F;1;1;1
570.9;577.66;-6.759999999999991;13;27;12;Licenciatura;Integral;L;PPI ;M;1;1;1
756.24;775.21;-18.970000000000027;55;19;9;Bacharelado;Integral;A;AMPLA;M;1;1;0
662.83;662.83;0.0;25;19;25;Bacharelado;Noturno;A;AMPLA;F;1;1;0
684.46;705.4;-20.93999999999994;25;19;13;Bacharelado;Integral;A;AMPLA;F;1;1;0
678.97;662.83;16.139999999999986;13;19;25;Bacharelado;Noturno;A;AMPLA;M;2;1;1
718.72;699.35;19.370000000000005;1;22;3;Bacharelado;Integral;L;D   ;F;1;0;0
457.53;444.67;12.859999999999957;17;20;20;Licenciatura;Noturno;A;AMPLA;M;1;0;1
664.55;650.62;13.92999999999995;1;20;15;Bacharelado;Integral;A;AMPLA;F;1;0;1
748.43;741.93;6.5;12;18;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
510.09;724.41;-214.32;209;18;22;Bacharelado;Integral;A;AMPLA;M;1;1;0
538.64;541.2;-2.560000000000059;5;23;4;Licenciatura;EaD;A;AMPLA;F;1;0;0
701.38;684.7;16.67999999999995;4;18;25;Bacharelado;Matutino;A;AMPLA;F;1;1;1
639.65;708.71;-69.06000000000006;63;19;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
626.55;595.4;31.149999999999977;1;18;3;Bacharelado;Matutino;L;D   ;M;1;1;1
533.79;561.55;-27.75999999999999;21;19;17;Tecnológico;Noturno;B;AMPLA;M;2;1;1
538.45;551.07;-12.620000000000005;14;18;7;Área Básica de Ingresso (ABI);Integral;L;PPI ;F;1;1;1
470.58;563.86;-93.28000000000003;8;18;2;Bacharelado;Integral;L;D   ;F;2;1;1
590.23;619.28;-29.049999999999955;38;21;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
676.39;708.71;-32.32000000000005;36;18;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
689.97;640.46;49.50999999999999;2;23;18;Licenciatura;Integral;A;AMPLA;F;1;1;1
527.87;766.64;-238.76999999999998;328;20;10;Bacharelado;Integral;L;D   ;M;2;0;0
548.08;546.9;1.1800000000000637;4;21;5;Licenciatura;Matutino;L;PPI ;M;1;1;0
486.13;691.55;-205.41999999999996;32;18;5;Bacharelado;Integral;L;D   ;F;1;0;0
730.01;741.2;-11.190000000000055;7;20;3;Bacharelado;Integral;L;PPI ;F;1;0;0
718.38;721.08;-2.7000000000000455;5;19;3;Bacharelado;Integral;L;D   ;M;1;1;1
617.85;637.5;-19.649999999999977;34;18;25;Bacharelado;Integral;A;AMPLA;F;2;1;0
607.74;607.74;0.0;4;25;4;Bacharelado;Integral;L;PPI ;M;1;1;0
572.94;618.36;-45.41999999999996;20;21;9;Bacharelado;Integral;A;AMPLA;F;2;1;1
616.1;557.98;58.120000000000005;1;19;5;Bacharelado;Integral;L;PP  ;M;1;1;0
572.94;584.59;-11.649999999999977;18;18;12;Bacharelado;Integral;A;AMPLA;M;1;1;0
412.81;464.68;-51.870000000000005;31;23;20;Licenciatura;Noturno;A;AMPLA;F;1;1;0
594.72;570.29;24.430000000000064;1;18;5;Bacharelado;Integral;L;PPI ;F;1;0;0
508.7;512.72;-4.020000000000039;4;19;3;Bacharelado;Noturno;L;D   ;F;1;1;1
571.21;681.73;-110.51999999999998;158;20;30;Bacharelado;Integral;A;AMPLA;F;2;1;0
687.61;681.73;5.8799999999999955;19;19;30;Bacharelado;Integral;A;AMPLA;M;1;0;1
460.26;457.7;2.5600000000000023;8;23;9;Tecnológico;Noturno;L;PPI ;F;2;0;0
680.24;618.73;61.50999999999999;4;18;15;Bacharelado;Integral;A;AMPLA;M;2;0;0
467.68;516.25;-48.56999999999999;12;38;6;Licenciatura;Noturno;L;PPI ;F;1;1;0
692.93;650.14;42.789999999999964;1;18;8;Bacharelado;Noturno;L;PP  ;F;1;1;1
648.73;663.33;-14.600000000000023;9;19;6;Bacharelado;Noturno;L;PPI ;F;2;1;0
641.93;641.93;0.0;6;19;6;Bacharelado;Integral;A;AMPLA;M;2;1;1
488.21;464.68;23.529999999999973;5;19;20;Licenciatura;Noturno;A;AMPLA;F;1;1;1
577.86;577.86;0.0;4;21;4;Licenciatura;Noturno;L;PPI ;M;1;1;0
603.64;568.8;34.84000000000003;2;20;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
611.66;624.4;-12.740000000000009;21;19;16;Bacharelado;Integral;A;AMPLA;F;1;1;1
543.2;505.82;37.38000000000005;10;19;17;Licenciatura;Matutino;A;AMPLA;F;2;1;1
683.57;630.73;52.84000000000003;1;33;9;Bacharelado;Integral;A;AMPLA;F;1;1;0
580.64;575.16;5.480000000000018;7;20;8;Bacharelado;Matutino;L;PP  ;F;1;1;1
538.61;485.27;53.34000000000003;7;18;15;Licenciatura;Noturno;A;AMPLA;F;1;1;1
547.95;561.88;-13.92999999999995;4;31;3;Licenciatura;EaD;L;D   ;F;1;1;1
805.47;805.42;0.05000000000006821;14;20;15;Bacharelado;Integral;A;AMPLA;F;2;0;1
518.56;534.84;-16.280000000000086;4;23;2;Licenciatura;Noturno;L;PPI ;F;1;1;1
695.03;675.4;19.629999999999995;25;20;40;Bacharelado;Integral;A;AMPLA;F;1;1;1
443.44;458.4;-14.95999999999998;6;37;5;Licenciatura;Matutino;L;PPI ;F;2;1;1
587.16;;;1;19;2;Tecnológico;Noturno;L;D   ;F;1;1;0
528.29;500.56;27.72999999999996;1;19;2;Bacharelado;Integral;L;PPI ;F;2;1;1
518.65;438.44;80.20999999999998;6;44;15;Licenciatura;Noturno;A;AMPLA;F;1;1;0
661.22;633.38;27.840000000000032;2;29;10;Bacharelado;Integral;A;AMPLA;F;1;1;1
633.79;657.4;-23.610000000000014;36;17;30;Bacharelado;Integral;A;AMPLA;M;1;1;1
530.93;559.5;-28.57000000000005;25;21;9;Bacharelado;Noturno;L;PPI ;M;1;1;0
689.27;655.76;33.50999999999999;12;18;25;Bacharelado;Matutino;A;AMPLA;F;2;1;1
658.35;639.75;18.600000000000023;14;18;20;Bacharelado;Vespertino;A;AMPLA;M;1;1;0
621.7;766.64;-144.93999999999994;280;21;10;Bacharelado;Integral;L;D   ;M;2;0;0
627.12;588.27;38.85000000000002;2;19;18;Licenciatura;Noturno;A;AMPLA;F;1;1;1
628.19;775.21;-147.01999999999998;460;22;1;Bacharelado;Integral;V;AMPLA;M;1;0;0
612.58;585.08;27.5;9;20;18;Bacharelado;Noturno;A;AMPLA;F;1;1;1
625.88;605.5;20.379999999999995;17;22;26;Tecnológico;Noturno;A;AMPLA;M;1;1;1
464.7;;;11;30;30;Licenciatura;Noturno;A;AMPLA;F;2;1;0
504.7;525.11;-20.410000000000025;4;20;2;Tecnológico;Matutino;L;D   ;M;2;1;0
498.84;524.5;-25.660000000000025;5;19;2;Bacharelado;Vespertino;L;PP  ;F;2;1;1
541.98;621.69;-79.71000000000004;68;18;20;Bacharelado;Vespertino;B;AMPLA;F;1;1;1
571.12;656.79;-85.66999999999996;21;18;3;Bacharelado;Integral;L;D   ;F;2;1;0
565.15;590.09;-24.940000000000055;16;18;7;Bacharelado;Integral;L;PPI ;F;1;0;0
626.06;596.0;30.059999999999945;1;19;4;Bacharelado;Integral;L;PPI ;F;1;0;1
618.94;572.84;46.10000000000002;1;19;20;Licenciatura;Matutino;B;AMPLA;F;1;1;1
504.45;477.44;27.00999999999999;6;25;9;Licenciatura;EaD;A;AMPLA;F;1;1;1
572.02;545.56;26.460000000000036;36;18;60;Bacharelado;Matutino;A;AMPLA;F;1;1;1
588.87;547.34;41.52999999999997;4;19;25;Área Básica de Ingresso (ABI);Integral;A;AMPLA;M;1;1;1
780.47;778.08;2.3899999999999864;6;19;20;Bacharelado;Integral;A;AMPLA;M;2;0;1
434.37;434.37;0.0;5;20;5;Tecnológico;Noturno;L;PPI ;M;1;1;0
605.63;628.66;-23.029999999999973;14;19;8;Bacharelado;Integral;L;PPI ;M;2;1;1
543.83;591.69;-47.860000000000014;11;22;4;Licenciatura;Vespertino;L;PPI ;F;1;1;0
601.19;679.39;-78.19999999999993;11;19;2;Bacharelado;Integral;L;D   ;F;1;0;0
496.55;496.23;0.3199999999999932;6;20;7;Bacharelado;Integral;L;PPI ;F;1;1;1
602.72;558.68;44.04000000000008;3;18;14;Bacharelado;Matutino;A;AMPLA;M;1;1;0
511.65;606.68;-95.02999999999997;44;19;15;Bacharelado;Integral;A;AMPLA;F;1;0;0
654.82;630.41;24.410000000000082;9;18;3;Bacharelado;Integral;V;AMPLA;F;2;1;0
532.69;;;1;19;5;Bacharelado;Integral;L;PPI ;F;1;1;1
480.48;;;4;18;5;Tecnológico;Vespertino;L;PPI ;F;1;1;1
418.17;522.73;-104.56;27;19;17;Licenciatura;Noturno;B;AMPLA;F;2;1;0
570.67;529.18;41.49000000000001;3;20;7;Bacharelado;Integral;L;PPI ;F;1;1;0
706.85;795.7;-88.85000000000002;487;20;45;Bacharelado;Integral;A;AMPLA;F;1;0;0
495.38;464.28;31.100000000000023;12;19;16;Bacharelado;Integral;B;AMPLA;F;1;1;1
566.45;565.05;1.400000000000091;12;18;13;Licenciatura;Integral;A;AMPLA;M;1;1;0
676.5;678.8;-2.2999999999999545;24;22;22;Bacharelado;Integral;B;AMPLA;F;1;1;0
623.57;612.18;11.3900000000001;1;19;9;Bacharelado;Integral;L;PPI ;M;2;0;0
543.05;570.71;-27.660000000000082;3;22;6;Licenciatura;Noturno;L;PPI ;M;1;1;1
654.25;766.64;-112.38999999999999;220;18;10;Bacharelado;Integral;L;D   ;F;1;0;0
551.88;530.72;21.159999999999968;1;19;5;Bacharelado;Integral;L;D   ;F;1;1;1
519.82;494.27;25.550000000000068;11;20;15;Licenciatura;Integral;A;AMPLA;F;1;1;1
697.14;677.44;19.699999999999932;2;18;12;Bacharelado;Integral;A;AMPLA;F;2;0;1
514.14;539.96;-25.82000000000005;24;18;4;Licenciatura;Noturno;V;AMPLA;F;1;1;0
539.64;;;1;19;2;Licenciatura;Noturno;L;D   ;M;2;1;0
727.02;750.44;-23.420000000000073;58;20;13;Bacharelado;Integral;L;D   ;M;1;0;0
560.6;561.7;-1.1000000000000227;6;18;5;Bacharelado;Noturno;L;PPI ;M;1;1;1
570.65;672.12;-101.47000000000003;176;20;12;Bacharelado;Integral;V;AMPLA;F;1;1;0
416.4;632.71;-216.31000000000006;61;18;7;Bacharelado;Integral;L;PPI ;F;2;0;0
424.64;;;1;19;3;Bacharelado;Integral;L;PPI ;F;1;0;0
585.91;656.79;-70.88;17;19;3;Bacharelado;Integral;L;D   ;M;1;1;0
504.44;552.39;-47.94999999999999;6;22;4;Bacharelado;Vespertino;L;D   ;M;1;1;0
519.46;630.78;-111.31999999999994;82;21;6;Bacharelado;Integral;V;AMPLA;M;1;1;0
726.57;737.64;-11.069999999999936;62;20;37;Bacharelado;Noturno;A;AMPLA;F;1;0;1
614.59;606.02;8.57000000000005;2;18;4;Licenciatura;Vespertino;L;PPI ;F;1;1;0
669.34;653.64;15.700000000000045;7;19;22;Bacharelado;Integral;B;AMPLA;F;2;0;0
510.8;519.08;-8.28000000000003;8;20;6;Licenciatura;Matutino;L;PPI ;F;1;1;0
716.77;662.62;54.14999999999998;1;18;6;Bacharelado;Integral;L;PPI ;M;1;1;0
675.86;658.6;17.25999999999999;4;19;6;Bacharelado;Integral;L;D   ;F;2;0;0
466.06;;;11;20;22;Bacharelado;Integral;A;AMPLA;F;2;0;0
595.53;617.65;-22.120000000000005;25;19;22;Bacharelado;Noturno;A;AMPLA;M;1;1;1
615.94;626.56;-10.61999999999989;11;19;5;Bacharelado;Matutino;A;AMPLA;F;1;0;0
644.7;639.58;5.1200000000000045;21;20;25;Bacharelado;Integral;A;AMPLA;F;2;0;0
654.55;582.08;72.46999999999991;2;26;5;Bacharelado;Integral;L;PPI ;M;1;1;0
416.94;543.56;-126.61999999999995;9;18;5;Bacharelado;Integral;L;PPI ;F;2;1;1
543.89;577.55;-33.65999999999997;17;21;9;Bacharelado;Integral;L;PPI ;M;1;1;0
525.48;525.48;0.0;2;49;2;Licenciatura;Noturno;L;D   ;M;2;1;0
491.3;400.98;90.32;27;20;16;Bacharelado;Integral;V;AMPLA;F;1;1;0
494.86;600.04;-105.17999999999995;31;18;4;Bacharelado;Integral;L;PP  ;F;2;1;1
526.47;543.44;-16.970000000000027;29;23;25;Bacharelado;Noturno;A;AMPLA;F;2;1;1
734.24;733.64;0.6000000000000227;2;20;4;Bacharelado;Integral;L;PPI ;F;1;1;1
610.82;540.43;70.3900000000001;3;18;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
507.98;512.4;-4.419999999999959;3;18;2;Tecnológico;Matutino;L;D   ;F;2;1;1
628.6;565.18;63.42000000000007;4;18;20;Licenciatura;Noturno;A;AMPLA;M;1;1;1
496.38;641.66;-145.27999999999997;146;24;9;Bacharelado;Integral;A;AMPLA;F;1;1;0
