NOTA_CANDIDATO;NOTA_CORTE;MARGEM;CLASSIFICACAO;IDADE;QT_VAGAS_CONCORRENCIA;GRAU;TURNO;TIPO_MOD_CONCORRENCIA;TP_COTA;SEXO;OPCAO;MESMA_UF;EFETIVOU
559.06;536.2;22.8599999999999;6;25;20;Licenciatura;Noturno;A;AMPLA;F;1;1;1
538.04;627.76;-89.72000000000003;20;21;5;Bacharelado;Integral;L;PPI ;F;2;0;0
554.5;571.4;-16.899999999999977;6;18;4;Bacharelado;Noturno;L;D   ;F;1;1;1
680.34;671.93;8.410000000000082;8;20;11;Bacharelado;Integral;L;PPI ;M;1;0;1
562.35;662.73;-100.38;105;26;8;Bacharelado;Noturno;V;AMPLA;F;2;1;0
615.02;619.58;-4.560000000000059;7;19;4;Bacharelado;Noturno;L;D   ;F;1;1;0
718.46;707.77;10.690000000000055;24;19;40;Bacharelado;Integral;A;AMPLA;M;1;1;1
425.31;487.01;-61.69999999999999;15;21;6;Licenciatura;Noturno;L;PPI ;F;1;1;0
671.72;644.12;27.600000000000023;6;20;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
568.11;704.7;-136.59000000000003;156;18;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
630.47;607.04;23.430000000000064;7;18;17;Bacharelado;Noturno;B;AMPLA;M;1;1;0
566.77;522.73;44.039999999999964;12;19;17;Licenciatura;Noturno;B;AMPLA;M;2;1;0
510.83;649.49;-138.66000000000003;51;19;7;Bacharelado;Integral;L;PPI ;M;1;1;0
583.2;570.9;12.300000000000068;1;19;2;Bacharelado;Noturno;L;PPI ;F;1;1;1
577.19;543.82;33.370000000000005;8;18;22;Área Básica de Ingresso (ABI);Matutino;A;AMPLA;F;1;0;1
493.84;;;6;26;22;Bacharelado;Integral;A;AMPLA;M;1;1;1
509.38;571.09;-61.710000000000036;31;20;2;Bacharelado;Integral;A;AMPLA;F;1;0;0
492.64;509.68;-17.04000000000002;8;19;6;Licenciatura;Noturno;L;PP  ;M;1;1;1
689.09;681.73;7.360000000000014;18;19;30;Bacharelado;Integral;A;AMPLA;F;1;1;1
573.09;552.39;20.700000000000045;2;22;4;Bacharelado;Vespertino;L;D   ;M;1;1;1
615.46;689.16;-73.69999999999993;9;20;3;Bacharelado;Integral;L;D   ;F;1;0;1
655.93;617.65;38.27999999999997;14;19;22;Bacharelado;Noturno;A;AMPLA;M;1;1;1
525.82;639.78;-113.95999999999992;51;20;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
717.96;737.42;-19.459999999999923;33;21;11;Bacharelado;Integral;L;PPI ;M;2;0;0
618.94;605.99;12.950000000000045;28;19;15;Bacharelado;Integral;A;AMPLA;F;1;1;1
502.08;586.74;-84.66000000000003;8;19;2;Bacharelado;Integral;L;PPI ;F;1;1;1
417.66;393.32;24.340000000000032;2;52;3;Licenciatura;Noturno;L;PPI ;F;2;1;1
620.68;728.81;-108.13;35;19;4;Bacharelado;Integral;L;D   ;F;1;1;0
569.32;523.79;45.530000000000086;1;19;3;Licenciatura;Integral;L;PPI ;M;2;1;1
732.12;795.7;-63.58000000000004;326;19;45;Bacharelado;Integral;A;AMPLA;F;1;1;0
588.18;588.61;-0.43000000000006366;11;18;10;Bacharelado;Integral;L;PPI ;M;1;1;1
641.4;582.08;59.319999999999936;3;21;5;Bacharelado;Integral;L;PPI ;F;1;1;0
455.18;488.02;-32.839999999999975;22;18;17;Bacharelado;Matutino;B;AMPLA;M;2;1;0
528.47;626.72;-98.25;3;32;1;Bacharelado;Integral;L;D   ;M;1;1;1
400.22;400.22;0.0;20;19;20;Bacharelado;Integral;B;AMPLA;F;1;1;1
654.33;795.7;-141.37;684;20;45;Bacharelado;Integral;A;AMPLA;F;2;0;0
476.81;560.07;-83.26000000000005;43;20;25;Bacharelado;Noturno;A;AMPLA;M;1;0;0
559.95;506.63;53.32000000000005;1;18;2;Tecnológico;Noturno;L;PPI ;M;1;0;0
625.34;599.18;26.160000000000082;26;19;9;Tecnológico;Matutino;V;AMPLA;M;1;1;1
699.74;647.19;52.549999999999955;2;20;20;Bacharelado;Integral;A;AMPLA;M;1;1;0
547.44;472.12;75.32000000000005;2;19;22;Bacharelado;Integral;A;AMPLA;M;2;0;0
551.71;438.44;113.27000000000004;2;19;15;Licenciatura;Noturno;A;AMPLA;M;1;1;1
795.15;795.7;-0.5500000000000682;47;22;45;Bacharelado;Integral;A;AMPLA;M;1;0;0
561.71;569.17;-7.459999999999923;4;20;3;Bacharelado;Integral;L;D   ;M;2;1;0
532.94;546.09;-13.149999999999977;21;25;17;Bacharelado;Integral;B;AMPLA;F;1;1;0
729.64;729.09;0.5499999999999545;19;23;19;Bacharelado;Integral;B;AMPLA;F;1;1;1
667.37;665.37;2.0;14;20;15;Bacharelado;Integral;A;AMPLA;F;1;1;0
541.94;563.24;-21.299999999999955;24;19;17;Tecnológico;Integral;A;AMPLA;F;2;0;0
494.8;443.28;51.52000000000004;2;18;5;Bacharelado;Integral;L;D   ;M;1;1;1
450.24;630.78;-180.53999999999996;101;22;1;Bacharelado;Integral;V;AMPLA;F;2;1;0
579.98;508.43;71.55000000000001;4;19;20;Licenciatura;Noturno;A;AMPLA;M;1;1;1
620.55;647.28;-26.730000000000018;17;20;6;Bacharelado;Noturno;L;PPI ;F;2;1;1
632.18;639.22;-7.040000000000077;18;21;15;Bacharelado;Noturno;A;AMPLA;M;1;1;1
534.85;514.37;20.480000000000018;3;27;7;Bacharelado;Noturno;L;PPI ;F;1;1;0
514.95;588.9;-73.94999999999993;33;18;15;Bacharelado;Vespertino;B;AMPLA;F;1;1;1
595.78;665.53;-69.75;6;20;3;Bacharelado;Noturno;L;D   ;F;1;1;0
535.01;535.01;0.0;5;18;5;Área Básica de Ingresso (ABI);Noturno;L;D   ;M;1;0;0
754.44;749.28;5.160000000000082;1;23;4;Bacharelado;Integral;L;D   ;M;2;0;1
736.45;795.7;-59.25;302;28;45;Bacharelado;Integral;A;AMPLA;F;2;1;0
568.63;775.21;-206.58000000000004;590;42;6;Bacharelado;Integral;V;AMPLA;M;2;0;0
614.65;566.07;48.57999999999993;4;26;17;Bacharelado;Vespertino;B;AMPLA;F;1;1;1
595.25;670.53;-75.27999999999997;15;18;5;Bacharelado;Integral;L;PPI ;M;1;1;0
710.66;704.07;6.589999999999918;14;20;25;Bacharelado;Integral;A;AMPLA;F;2;0;0
593.62;538.32;55.299999999999955;2;19;6;Tecnológico;Noturno;L;PPI ;F;1;1;1
652.8;675.3;-22.5;31;19;15;Bacharelado;Integral;A;AMPLA;F;2;0;0
778.54;781.9;-3.3600000000000136;10;19;4;Bacharelado;Integral;A;AMPLA;M;2;0;0
681.48;688.93;-7.449999999999932;6;21;4;Bacharelado;Noturno;L;D   ;F;2;1;0
594.7;495.16;99.54000000000002;1;25;2;Licenciatura;Integral;L;D   ;F;1;1;1
659.64;675.4;-15.759999999999991;57;18;40;Bacharelado;Integral;A;AMPLA;F;1;1;1
484.97;484.97;0.0;4;18;4;Licenciatura;Noturno;L;PPI ;F;1;1;0
553.72;491.0;62.72000000000003;1;18;13;Bacharelado;Integral;B;AMPLA;F;2;1;1
560.22;541.49;18.730000000000018;4;23;6;Bacharelado;Integral;L;PPI ;F;2;1;1
526.29;526.29;0.0;5;18;5;Bacharelado;Vespertino;L;PPI ;M;1;1;1
487.2;524.4;-37.19999999999999;7;51;6;Licenciatura;Integral;L;PPI ;M;2;1;1
516.45;509.92;6.53000000000003;7;29;8;Bacharelado;Integral;L;PPI ;F;1;1;1
457.84;;;5;32;10;Licenciatura;Noturno;L;PP  ;F;1;1;1
540.06;540.06;0.0;15;22;4;Bacharelado;Integral;V;AMPLA;M;2;1;0
556.42;449.12;107.29999999999995;3;20;16;Bacharelado;Noturno;L;D   ;F;2;1;0
539.16;639.54;-100.38;9;19;4;Bacharelado;Integral;L;D   ;F;1;1;0
559.52;581.38;-21.860000000000014;2;40;1;Bacharelado;Noturno;L;PPI ;M;1;1;0
544.29;621.69;-77.40000000000009;66;21;20;Bacharelado;Vespertino;B;AMPLA;F;1;1;0
624.95;637.5;-12.549999999999955;30;23;25;Bacharelado;Integral;A;AMPLA;F;1;1;0
449.52;541.7;-92.18000000000006;16;20;7;Bacharelado;Integral;L;PPI ;M;1;1;0
460.54;464.28;-3.7399999999999523;7;18;6;Bacharelado;Noturno;L;PPI ;M;1;1;0
622.95;626.58;-3.6299999999999955;21;35;18;Bacharelado;Integral;A;AMPLA;M;2;1;0
594.6;608.52;-13.919999999999959;16;18;10;Bacharelado;Integral;L;PPI ;M;1;1;1
539.68;572.17;-32.49000000000001;29;20;22;Licenciatura;Integral;A;AMPLA;F;2;1;1
459.0;450.86;8.139999999999986;5;19;6;Licenciatura;Noturno;L;PP  ;M;1;1;1
518.01;531.52;-13.509999999999991;56;19;16;Bacharelado;Integral;V;AMPLA;F;1;0;0
647.67;678.0;-30.33000000000004;89;18;30;Bacharelado;Noturno;A;AMPLA;M;1;1;0
656.96;665.37;-8.409999999999968;23;19;15;Bacharelado;Integral;A;AMPLA;F;2;1;0
629.05;662.73;-33.680000000000064;52;19;8;Bacharelado;Noturno;V;AMPLA;F;1;1;0
622.41;595.01;27.399999999999977;9;18;18;Tecnológico;Noturno;A;AMPLA;F;1;0;0
671.55;672.53;-0.9800000000000182;31;19;28;Bacharelado;Integral;A;AMPLA;M;1;1;1
603.86;775.21;-171.35000000000002;538;20;9;Bacharelado;Integral;A;AMPLA;F;2;1;0
614.19;795.7;-181.51;789;19;45;Bacharelado;Integral;A;AMPLA;F;2;0;0
674.39;694.94;-20.550000000000068;6;19;4;Bacharelado;Integral;L;D   ;M;1;1;1
481.49;560.38;-78.88999999999999;4;21;1;Bacharelado;Vespertino;L;D   ;F;1;1;1
516.31;713.04;-196.73000000000002;235;18;30;Bacharelado;Integral;A;AMPLA;F;1;1;0
649.18;677.1;-27.920000000000073;31;19;2;Bacharelado;Integral;V;AMPLA;F;1;1;0
589.11;582.56;6.550000000000068;7;19;18;Bacharelado;Integral;A;AMPLA;F;2;1;0
528.6;528.6;0.0;12;19;12;Bacharelado;Integral;A;AMPLA;F;1;0;0
501.92;544.74;-42.81999999999999;14;19;8;Licenciatura;Vespertino;L;PP  ;F;2;1;0
722.44;722.12;0.32000000000005;3;28;4;Bacharelado;Integral;L;PPI ;M;1;0;1
570.22;645.51;-75.28999999999996;30;20;2;Bacharelado;Noturno;V;AMPLA;F;1;1;0
461.89;519.08;-57.190000000000055;13;24;6;Licenciatura;Matutino;L;PPI ;F;2;1;0
629.53;708.34;-78.81000000000006;138;18;27;Bacharelado;Matutino;A;AMPLA;M;1;1;0
571.64;;;3;19;10;Bacharelado;Integral;A;AMPLA;M;1;0;1
660.01;739.15;-79.13999999999999;138;19;11;Bacharelado;Integral;L;PPI ;F;2;0;0
764.16;757.04;7.1200000000000045;2;21;8;Bacharelado;Integral;L;D   ;M;1;1;1
526.42;603.62;-77.20000000000005;25;23;6;Tecnológico;Noturno;B;AMPLA;F;1;1;0
570.18;617.88;-47.700000000000045;30;19;8;Bacharelado;Integral;L;PP  ;F;1;1;1
684.52;;;8;19;22;Bacharelado;Integral;A;AMPLA;F;1;1;1
519.25;650.62;-131.37;94;21;15;Bacharelado;Integral;A;AMPLA;M;1;0;0
650.07;575.24;74.83000000000004;7;19;6;Bacharelado;Matutino;A;AMPLA;M;2;1;0
588.66;595.01;-6.350000000000023;19;18;18;Tecnológico;Noturno;A;AMPLA;F;1;0;1
613.17;704.7;-91.53000000000009;140;19;20;Bacharelado;Integral;A;AMPLA;M;1;1;0
697.49;795.7;-98.21000000000004;531;24;45;Bacharelado;Integral;A;AMPLA;F;1;0;0
571.22;585.3;-14.079999999999927;16;22;10;Bacharelado;Integral;L;D   ;F;2;1;1
583.5;657.44;-73.94000000000005;16;19;4;Bacharelado;Integral;L;D   ;F;1;1;1
498.96;549.49;-50.53000000000003;20;20;5;Bacharelado;Matutino;L;PPI ;F;1;0;0
489.71;478.56;11.149999999999977;4;19;5;Licenciatura;Noturno;L;PPI ;F;2;0;0
630.8;636.67;-5.8700000000000045;22;20;17;Bacharelado;Integral;A;AMPLA;F;1;0;0
570.1;642.86;-72.75999999999999;26;20;5;Bacharelado;Integral;L;PPI ;F;2;1;0
478.98;;;9;20;19;Licenciatura;Noturno;A;AMPLA;F;1;0;0
573.58;525.18;48.40000000000009;2;25;12;Tecnológico;Noturno;A;AMPLA;M;2;1;1
536.5;580.33;-43.83000000000004;6;22;2;Bacharelado;Integral;L;D   ;F;2;1;0
511.37;;;1;19;4;Bacharelado;Integral;L;PPI ;M;2;1;1
654.7;654.7;0.0;1;18;1;Bacharelado;Integral;L;D   ;F;1;1;1
537.5;560.22;-22.720000000000027;11;19;6;Bacharelado;Integral;L;PP  ;M;1;1;1
631.82;665.96;-34.139999999999986;60;25;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
593.43;600.61;-7.180000000000064;25;20;22;Bacharelado;Integral;A;AMPLA;M;1;1;0
637.12;721.08;-83.96000000000004;19;18;3;Bacharelado;Integral;L;D   ;F;1;1;0
484.58;536.22;-51.64000000000004;12;18;5;Licenciatura;Noturno;L;PPI ;F;1;1;0
613.26;615.57;-2.310000000000059;11;19;10;Licenciatura;Integral;A;AMPLA;F;2;1;1
721.82;718.57;3.25;3;21;6;Bacharelado;Integral;L;PPI ;F;2;0;0
552.05;572.11;-20.06000000000006;28;21;20;Bacharelado;Vespertino;A;AMPLA;F;1;1;1
548.21;546.09;2.1200000000000045;14;21;17;Bacharelado;Integral;B;AMPLA;M;2;1;0
571.27;543.26;28.00999999999999;20;32;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
564.86;586.02;-21.159999999999968;6;19;2;Bacharelado;Noturno;V;AMPLA;M;2;0;0
461.58;515.66;-54.079999999999984;11;18;6;Licenciatura;Vespertino;L;PP  ;M;1;1;1
453.53;;;13;20;17;Licenciatura;Noturno;A;AMPLA;F;1;1;0
448.58;539.68;-91.09999999999997;8;23;4;Bacharelado;Noturno;L;D   ;M;1;1;0
561.07;687.38;-126.30999999999995;211;21;16;Bacharelado;Noturno;V;AMPLA;F;1;1;0
571.92;525.18;46.74000000000001;3;20;12;Tecnológico;Noturno;A;AMPLA;M;1;1;1
576.02;534.57;41.44999999999993;5;19;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
547.61;599.03;-51.41999999999996;5;19;2;Bacharelado;Matutino;L;D   ;F;1;1;0
562.34;437.69;124.65000000000003;1;19;12;Licenciatura;EaD;A;AMPLA;F;2;1;1
754.82;753.72;1.1000000000000227;5;22;10;Bacharelado;Integral;L;D   ;M;1;1;0
532.45;;;2;18;5;Bacharelado;Integral;L;PPI ;F;1;1;0
652.64;604.37;48.26999999999998;7;18;22;Bacharelado;Integral;A;AMPLA;F;1;0;1
479.7;477.55;2.1499999999999773;5;19;6;Bacharelado;Integral;L;PPI ;M;2;1;0
636.38;624.4;11.980000000000018;11;18;16;Bacharelado;Integral;A;AMPLA;M;1;1;0
440.86;459.44;-18.579999999999984;13;23;9;Tecnológico;Noturno;L;PPI ;M;2;1;0
737.24;750.44;-13.200000000000045;33;21;13;Bacharelado;Integral;L;D   ;M;1;1;0
652.2;628.28;23.920000000000073;4;31;15;Licenciatura;Vespertino;B;AMPLA;M;1;1;0
558.57;737.42;-178.8499999999999;166;21;11;Bacharelado;Integral;L;PPI ;F;2;0;0
485.85;485.85;0.0;1;26;1;Bacharelado;Integral;L;PPID;M;1;1;0
489.44;575.24;-85.80000000000001;46;31;1;Bacharelado;Matutino;V;AMPLA;F;1;1;0
598.87;584.59;14.279999999999973;6;20;12;Bacharelado;Integral;A;AMPLA;M;2;1;1
605.48;556.92;48.56000000000006;7;19;22;Bacharelado;Noturno;A;AMPLA;F;1;1;1
664.66;625.6;39.059999999999945;7;23;22;Bacharelado;Matutino;A;AMPLA;F;1;1;1
440.64;672.12;-231.48000000000002;318;20;1;Bacharelado;Integral;V;AMPLA;F;1;1;0
548.55;642.76;-94.21000000000004;80;21;36;Bacharelado;Integral;A;AMPLA;F;2;1;0
676.16;678.89;-2.730000000000018;37;19;12;Bacharelado;Integral;V;AMPLA;F;2;0;0
550.0;672.53;-122.52999999999997;134;19;28;Bacharelado;Integral;A;AMPLA;F;2;1;0
633.74;646.18;-12.43999999999994;29;23;20;Bacharelado;Integral;A;AMPLA;F;1;0;0
644.42;;;4;18;20;Bacharelado;Noturno;A;AMPLA;F;1;0;0
609.84;586.16;23.680000000000064;3;19;9;Bacharelado;Noturno;A;AMPLA;M;2;1;1
492.87;;;1;18;2;Bacharelado;Integral;L;D   ;F;2;1;1
434.05;434.05;0.0;2;20;4;Licenciatura;Matutino;L;PPI ;F;2;1;0
607.79;564.94;42.84999999999991;17;19;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
508.16;587.99;-79.82999999999998;25;19;4;Bacharelado;Vespertino;L;PPI ;F;1;1;0
603.06;596.74;6.319999999999936;2;19;4;Bacharelado;Integral;L;D   ;F;2;1;1
538.26;556.5;-18.24000000000001;30;20;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
722.92;693.02;29.899999999999977;9;19;30;Bacharelado;Noturno;A;AMPLA;M;1;1;1
648.1;704.7;-56.60000000000002;95;18;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
464.68;464.68;0.0;4;20;4;Licenciatura;Noturno;L;PPI ;M;1;1;0
481.72;564.94;-83.22000000000003;116;18;1;Bacharelado;Noturno;V;AMPLA;F;1;1;0
641.98;564.94;77.03999999999996;1;19;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
674.52;728.94;-54.42000000000007;7;21;1;Bacharelado;Integral;L;DD  ;M;2;0;0
540.9;526.33;14.569999999999936;9;19;12;Licenciatura;Noturno;A;AMPLA;M;2;0;0
609.78;613.22;-3.4400000000000546;8;18;6;Bacharelado;Integral;L;PP  ;F;1;1;1
518.38;647.19;-128.81000000000006;42;19;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
594.16;642.18;-48.01999999999998;39;18;19;Bacharelado;Integral;A;AMPLA;M;1;1;1
578.53;702.39;-123.86000000000001;26;21;4;Bacharelado;Integral;L;D   ;M;1;1;0
693.72;704.7;-10.980000000000018;36;20;20;Bacharelado;Integral;A;AMPLA;F;2;0;0
667.93;712.83;-44.90000000000009;15;50;4;Bacharelado;Integral;L;D   ;F;1;1;0
627.92;617.18;10.740000000000009;3;21;6;Bacharelado;Integral;L;PPI ;F;1;0;1
535.1;445.24;89.86000000000001;17;19;20;Licenciatura;Noturno;A;AMPLA;M;1;0;0
707.13;739.15;-32.01999999999998;76;22;11;Bacharelado;Integral;L;PPI ;F;1;0;0
603.92;654.83;-50.91000000000008;37;19;15;Bacharelado;Integral;B;AMPLA;F;1;1;0
553.71;590.85;-37.139999999999986;39;24;20;Bacharelado;Integral;B;AMPLA;F;2;1;0
446.16;400.98;45.18000000000001;40;21;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
734.64;739.15;-4.509999999999991;16;23;11;Bacharelado;Integral;L;PPI ;F;2;0;1
527.4;540.56;-13.159999999999968;18;20;15;Bacharelado;Vespertino;A;AMPLA;F;1;1;1
592.2;551.69;40.50999999999999;4;18;15;Bacharelado;Matutino;B;AMPLA;F;2;1;1
630.81;522.73;108.07999999999993;4;20;17;Licenciatura;Noturno;B;AMPLA;M;1;1;0
471.58;490.12;-18.54000000000002;7;19;5;Tecnológico;Integral;L;D   ;F;1;1;1
626.89;623.23;3.659999999999968;12;19;15;Bacharelado;Integral;A;AMPLA;F;1;1;1
601.75;743.18;-141.42999999999995;142;19;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
612.84;612.84;0.0;15;19;15;Bacharelado;Integral;A;AMPLA;F;1;0;1
557.7;546.5;11.200000000000045;23;21;30;Bacharelado;Noturno;A;AMPLA;M;1;1;1
672.71;630.73;41.98000000000002;5;23;9;Bacharelado;Integral;A;AMPLA;F;2;1;1
594.71;743.18;-148.4699999999999;39;19;4;Bacharelado;Integral;L;D   ;F;1;1;0
530.29;530.29;0.0;3;19;7;Licenciatura;Noturno;A;AMPLA;F;1;1;1
551.33;601.84;-50.50999999999999;11;18;5;Bacharelado;Integral;L;PPI ;F;1;1;0
443.16;480.0;-36.839999999999975;13;20;13;Tecnológico;Noturno;A;AMPLA;M;2;1;1
563.7;651.62;-87.91999999999996;34;23;6;Bacharelado;Integral;L;PPI ;F;1;1;1
564.04;546.3;17.74000000000001;6;51;11;Bacharelado;Noturno;A;AMPLA;F;1;0;1
574.58;549.16;25.420000000000073;1;19;6;Tecnológico;Noturno;L;D   ;F;2;0;0
512.72;512.72;0.0;3;20;3;Bacharelado;Noturno;L;D   ;M;1;1;1
605.35;795.7;-190.35000000000002;810;19;45;Bacharelado;Integral;A;AMPLA;F;1;1;0
566.88;619.52;-52.639999999999986;5;18;2;Bacharelado;Integral;L;D   ;F;1;1;1
764.26;750.28;13.980000000000018;2;23;5;Bacharelado;Integral;L;D   ;F;1;1;1
537.27;541.64;-4.3700000000000045;6;29;5;Bacharelado;Noturno;L;D   ;M;1;1;1
668.51;638.74;29.769999999999982;2;20;3;Bacharelado;Integral;L;D   ;M;1;1;1
608.52;608.52;0.0;10;19;10;Bacharelado;Integral;L;PPI ;M;1;0;1
620.62;571.22;49.39999999999998;12;19;12;Bacharelado;Vespertino;A;AMPLA;F;1;1;0
483.27;449.98;33.289999999999964;11;20;7;Licenciatura;Matutino;A;AMPLA;F;1;1;1
599.78;623.81;-24.029999999999973;7;19;4;Licenciatura;Matutino;L;PPI ;M;2;1;0
660.12;678.89;-18.769999999999982;57;24;12;Bacharelado;Integral;V;AMPLA;F;2;1;0
544.5;454.43;90.07;2;19;14;Bacharelado;Noturno;L;PPI ;F;1;1;0
643.21;660.37;-17.159999999999968;11;22;6;Bacharelado;Integral;A;AMPLA;F;1;1;1
580.91;529.81;51.10000000000002;1;20;4;Licenciatura;Noturno;L;D   ;M;1;1;1
403.56;;;5;18;6;Bacharelado;Integral;L;PPI ;F;2;1;0
533.42;476.14;57.27999999999997;1;20;4;Licenciatura;Noturno;L;PPI ;F;2;1;0
525.1;533.74;-8.639999999999986;9;45;8;Bacharelado;Integral;L;D   ;F;1;1;1
492.92;539.56;-46.63999999999993;38;19;24;Área Básica de Ingresso (ABI);Integral;A;AMPLA;M;1;1;1
574.04;631.6;-57.56000000000006;4;17;1;Bacharelado;Integral;L;I   ;M;2;0;0
533.01;508.43;24.579999999999984;28;19;20;Licenciatura;Noturno;A;AMPLA;M;2;1;0
514.8;;;1;26;5;Bacharelado;Noturno;L;PPI ;M;1;1;1
426.5;529.86;-103.36000000000001;37;18;20;Licenciatura;Vespertino;A;AMPLA;F;1;1;1
623.55;530.68;92.87;1;19;10;Bacharelado;Integral;A;AMPLA;F;1;1;1
729.85;729.09;0.7599999999999909;18;18;19;Bacharelado;Integral;B;AMPLA;M;1;1;1
538.08;538.06;0.020000000000095497;4;18;5;Bacharelado;Integral;L;PPI ;M;2;1;0
545.01;571.02;-26.00999999999999;12;18;5;Área Básica de Ingresso (ABI);Integral;L;PPI ;F;1;1;0
539.3;513.12;26.17999999999995;15;21;25;Licenciatura;Noturno;B;AMPLA;F;1;1;0
554.99;581.09;-26.100000000000023;30;25;25;Tecnológico;Noturno;A;AMPLA;M;2;1;0
746.06;699.34;46.719999999999914;6;18;29;Bacharelado;Integral;A;AMPLA;M;1;0;1
592.89;590.85;2.0399999999999636;17;18;20;Bacharelado;Integral;B;AMPLA;F;1;1;0
628.21;628.21;0.0;4;19;4;Bacharelado;Integral;L;PPI ;M;1;1;1
533.26;537.46;-4.2000000000000455;6;18;5;Bacharelado;Integral;L;PPI ;M;2;0;1
464.18;551.69;-87.51000000000005;42;18;15;Bacharelado;Matutino;B;AMPLA;M;2;1;0
540.98;576.54;-35.559999999999945;16;19;7;Bacharelado;Vespertino;A;AMPLA;F;2;1;0
701.42;737.42;-36.0;61;22;11;Bacharelado;Integral;L;PPI ;F;1;0;0
483.46;463.01;20.44999999999999;20;19;25;Licenciatura;Integral;A;AMPLA;F;2;1;1
602.93;644.41;-41.48000000000002;11;20;4;Bacharelado;Noturno;L;PPI ;F;1;1;0
603.95;663.1;-59.14999999999998;23;19;11;Bacharelado;Integral;A;AMPLA;F;2;0;0
526.88;566.81;-39.92999999999995;3;20;4;Bacharelado;Integral;L;D   ;M;1;0;0
441.99;550.26;-108.26999999999998;11;18;4;Bacharelado;Integral;L;PPI ;M;2;1;0
507.64;529.46;-21.82000000000005;17;26;13;Bacharelado;Integral;B;AMPLA;F;2;1;0
595.68;581.24;14.43999999999994;2;21;6;Bacharelado;Integral;L;PP  ;F;2;1;0
544.63;597.34;-52.710000000000036;12;25;7;Bacharelado;Noturno;L;PPI ;F;1;1;0
537.8;687.81;-150.01;49;20;6;Bacharelado;Integral;L;D   ;F;2;1;0
594.31;594.69;-0.38000000000010914;5;18;4;Bacharelado;Integral;L;PPI ;F;2;0;0
515.25;605.91;-90.65999999999997;63;34;15;Licenciatura;Noturno;B;AMPLA;F;1;1;0
506.04;514.37;-8.329999999999984;8;19;7;Bacharelado;Noturno;L;PPI ;F;2;1;0
655.43;653.19;2.2399999999998954;24;18;25;Bacharelado;Noturno;A;AMPLA;F;2;0;0
553.97;565.99;-12.019999999999982;11;20;7;Bacharelado;Noturno;L;PPI ;F;1;1;1
568.9;518.5;50.39999999999998;5;20;20;Licenciatura;Noturno;A;AMPLA;F;2;1;1
675.06;658.46;16.59999999999991;14;19;28;Bacharelado;Integral;A;AMPLA;F;2;1;0
572.42;514.47;57.94999999999993;1;18;7;Bacharelado;Integral;L;PPI ;M;1;0;0
661.7;664.3;-2.599999999999909;7;22;6;Bacharelado;Integral;A;AMPLA;F;1;1;1
659.04;564.42;94.62;2;19;12;Bacharelado;Matutino;A;AMPLA;F;1;1;0
623.37;564.21;59.15999999999997;8;27;23;Licenciatura;Matutino;A;AMPLA;M;2;0;1
691.07;678.0;13.07000000000005;14;25;30;Bacharelado;Noturno;A;AMPLA;M;1;1;1
506.31;682.54;-176.22999999999996;148;19;20;Bacharelado;Integral;A;AMPLA;F;2;0;0
543.42;543.42;0.0;2;19;2;Tecnológico;Noturno;L;D   ;M;1;1;0
442.85;460.14;-17.289999999999964;6;22;5;Bacharelado;Integral;L;PPI ;M;2;1;0
524.91;571.02;-46.110000000000014;17;18;5;Área Básica de Ingresso (ABI);Integral;L;PPI ;F;1;1;0
638.22;649.5;-11.279999999999973;8;18;4;Tecnológico;Noturno;A;AMPLA;M;2;1;1
485.24;457.7;27.54000000000002;4;32;9;Tecnológico;Noturno;L;PPI ;F;1;1;0
606.8;599.64;7.159999999999968;10;18;10;Bacharelado;Integral;A;AMPLA;F;1;1;1
617.68;643.8;-26.120000000000005;54;19;25;Bacharelado;Integral;A;AMPLA;F;1;0;1
552.52;556.66;-4.139999999999986;13;19;11;Bacharelado;Integral;A;AMPLA;F;2;1;0
552.92;552.92;0.0;2;54;2;Bacharelado;Integral;L;PPI ;M;2;0;1
548.26;515.88;32.379999999999995;5;20;17;Licenciatura;Matutino;A;AMPLA;F;1;1;1
505.5;475.66;29.839999999999975;7;18;5;Bacharelado;Noturno;A;AMPLA;F;1;0;0
570.68;643.68;-73.0;14;20;3;Bacharelado;Integral;L;D   ;F;1;1;0
629.26;640.0;-10.740000000000009;54;19;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
701.3;667.08;34.219999999999914;1;20;2;Bacharelado;Integral;L;D   ;M;2;1;1
492.61;775.21;-282.6;661;19;9;Bacharelado;Integral;A;AMPLA;F;2;1;0
521.79;556.55;-34.75999999999999;12;19;5;Licenciatura;Integral;L;PPI ;M;1;1;0
